id,nickname,title,finishYn,ageGrade,dateCreated,averageScore,artist,latest_upload,last_chapter,img_url,page url,intro,genres,categories
1768,drawinganoval,타원을 그리는 법,N,15,20190828155814,9.887298747763865,섬멍/섬멍,20210308000100,80,http://t1.daumcdn.net/webtoon/op/c7d387de4a443cd449cf69b11dd056e6ebbba2ca,http://webtoon.daum.net/webtoon/view/drawinganoval,"너무 다른 두 사람의 연애 3년, 민성의 비밀은 두 사람을 예기치 못 한 사건에 휘말리게 한다.",드라마/미스터리,GL/권력/성장드라마/집착/스토리
1980,shamanfriend,내 친구는 선녀보살,N,0,20200605141218,9.886780104712042,챰/챰,20210307000100,39,http://t1.daumcdn.net/webtoon/op/000d4a293f6faf3465f7114beaa34a2df584a87d,http://webtoon.daum.net/webtoon/view/shamanfriend,고등학생 무당이자 sns 스타인 김선녀가 펼치는 기이하고 신비한 이야기.,미스터리/드라마,무당/귀신/성장드라마/스토리
1308,MyHome,우리 집에 왜 왔니,Y,0,20160704180801,9.886259977194984,이윤희/이윤희,20171122000000,75,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/577A27090213DE0001,http://webtoon.daum.net/webtoon/view/MyHome,바쁜 일상을 살아가는 회사원 서재희 앞에 나타난 낯설기만 한 그 녀석. 그 녀석에 대한 선입견을 벗겨라!,순정/드라마,연애/중국/직장생활/스토리
1954,sayradio,현세이의 보이는 라디오,N,0,20200422144954,9.88611272515979,부족/이제환,20210308000000,40,http://t1.daumcdn.net/webtoon/op/8d8c9b93a3a99ef3417f887e805d922cf1a46a3d,http://webtoon.daum.net/webtoon/view/sayradio,스트리머 현세이의 일상 소통 이야기,드라마/일상,질병/사랑/성장드라마/학원/스토리
1682,grandmother,할매,A,15,20190522152529,9.88595417176841,재후/재후,20210102000000,74,http://t1.daumcdn.net/webtoon/op/432e960652c11552a1925e1c033ee1bc4ba55dd0,http://webtoon.daum.net/webtoon/view/grandmother,칠순을 앞둔 숙자. 어느 날 초주검이 되어 돌아온 손주를 본 순간 그녀의 삶은 송두리째 뒤집힌다.,액션/스릴러,복수/복수/노인/복수/조폭/스토리
1070,goodteacher,그녀와 32분의 1,Y,0,20140222100625,9.88570818201239,오곡/오곡,20150313000100,50,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55470C6C0213C80003,http://webtoon.daum.net/webtoon/view/goodteacher,"설레는 마음으로 맡은 첫 담임, 그런데 우리 반은 뭔가 이상하다...?",순정/코믹,학교생활/선생님/우정/고등학생/스토리
2043,mujigaebridge,무지개다리 파수꾼,N,0,20200918151303,9.885387488328664,이서/이서,20210308000100,24,http://t1.daumcdn.net/webtoon/op/dcd135a2c174a488f3d046a8b8a88c34a6928eb7,http://webtoon.daum.net/webtoon/view/mujigaebridge,"돈과 성공만을 전부로 알던 유명 수의사 한철은, 어느 날 동물들의 소리를 들을 수 있게 되는데...",드라마,반려동물/의학/스토리
865,twelfthnight,십이야,Y,0,20120529144940,9.885138123175802,무류/무류,20150205000100,97,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C308C0042D050001,http://webtoon.daum.net/webtoon/view/twelfthnight,우리는 누구를 사랑했을까? 가국에서 펼쳐지는 판타지 로맨스,순정/판타지,연애/조선시대/궁/기생/스토리
1327,MenCity,놈들의 도시,Y,0,20161026112220,9.884761779761124,라떼/유들,20181018000000,92,http://t1.daumcdn.net/cartoon/5810595C0161BA0001,http://webtoon.daum.net/webtoon/view/MenCity,지구 상 모든 여성이 사라졌다! 인류의 유일한 여성 ‘나오’가 남성만 있는 도시에서 무사히 살아남을 수 있을까?,액션/드라마,모험/도시/남자/여성 능력자/스토리
1896,onlyone,하나밖에 안 보여!,N,0,20200219153746,9.88462389380531,샌도/샌도,20210308000100,53,http://t1.daumcdn.net/webtoon/op/e9c4b812e8f3b06c54a56017f0a2b30a1f51a664,http://webtoon.daum.net/webtoon/view/onlyone,햇살 같은 하나와 음침 미소년 창욱이의 친구 만들기 프로젝트!,순정/학원,학교생활/연애/첫사랑/스토리
1369,hellTemple,지옥사원,N,0,20170529154403,9.884583463014836,캐러멜/네온비,20210309000100,166,http://t1.daumcdn.net/webtoon/op/d8d45167e179120963d70ca2d19833f07342dfd7,http://webtoon.daum.net/webtoon/view/hellTemple,인간이 된 악마의 사회 적응기! 그리고 그를 위협하는 존재들.,드라마/판타지,악마/저승/빙의/음식/스토리
1296,hatelove,연애싫어,Y,0,20160510184804,9.884573565867873,이겨울/이겨울,20180601000000,85,http://t1.daumcdn.net/cartoon/58B77BCD011ED90001,http://webtoon.daum.net/webtoon/view/hatelove,연애를 싫어하는 여고생 하연실에게 일어나는 다양한 일상 공감 코믹연애물!,학원/코믹,연애/학교생활/고등학생/소녀/스토리
1763,dogsworld,개같은 세상,Y,0,20190826110854,9.884541618718833,정종수/정종수,20190912000100,3,http://t1.daumcdn.net/webtoon/op/df8dbbb031241bebcef2cb4d06fdb00cdacb1f2b,http://webtoon.daum.net/webtoon/view/dogsworld,개들은 알지 못하는 애완동물들의 이야기,판타지/드라마,반려동물/사랑/희망/스토리
1324,YourWish,당신의 소원은 무엇입니까,Y,0,20161019114454,9.884199511684688,채덕/말랑멜로우,20170330000100,24,http://t1.daumcdn.net/cartoon/5806DDA6065EC00001,http://webtoon.daum.net/webtoon/view/YourWish,"""소원을 들어주는 나무가 있다?!"" 귀여운 소원 나무 신령과 까칠 소녀의 좌충우돌 힐링판타지",일상/드라마,소원/힐링/설화/전설/스토리
1616,340daysdelay,340일간의 유예,Y,15,20190118185718,9.884115884115884,미치/미치,20190211000000,7,http://t1.daumcdn.net/webtoon/op/f004b10fa21e6417fbeb2441f9c3351e83205bdd,http://webtoon.daum.net/webtoon/view/340daysdelay,"한 사람만 사랑하는 '셧'으로 태어난 '화린'. 짝 '율도성'을 찾지만, 그는 그녀를 차갑게 거절한다.",순정/스릴러,학원/운명/첫사랑/사랑/스토리
1958,yeohye,여혜,Y,0,20200507143925,9.88400155702608,비나리/비나리,20200605103023,5,http://t1.daumcdn.net/webtoon/op/8858610e14278b605933ccce46e5fcd900030f4d,http://webtoon.daum.net/webtoon/view/yeohye,가려진 진실과 휘말린 애증 속 엇갈리기만 하는 이들의 가슴 시린 시대극 로맨스.,순정/드라마,로맨스/궁/조선시대/스토리
1678,blackwinter,블랙윈터,N,0,20190510181840,9.883184794470717,정이나/정이나,20210304000100,84,http://t1.daumcdn.net/webtoon/op/716cf6cb00d3ef052e66943b061f4a1414a1094a,http://webtoon.daum.net/webtoon/view/blackwinter,"어느 새카만 겨울날, 소년은 저주 받았고 소녀는 죄를 지었다.",순정/판타지,사랑/저주/조선시대/스토리
1423,tongsecond,통 2부 비밀,Y,0,20180207223249,9.882845188284518,백승훈/Meen,20180209112737,7,http://t1.daumcdn.net/webtoon/op/a1304b5d2606d2aaa3c96efb8bb62c5f2606a961,http://webtoon.daum.net/webtoon/view/tongsecond,'통' 이정우는 무엇을 지켜내기 위해 그렇게 많은 것들을 부숴야만 했을까?,액션/학원,격투/고등학생/일진/조폭/스토리
1519,futuretoyou,미래의 너에게,N,0,20180731175104,9.882562553257417,정은/제경,20210126000100,62,http://t1.daumcdn.net/webtoon/op/e1040b50e9b0a61e734dbd78351c5902e5be497f,http://webtoon.daum.net/webtoon/view/futuretoyou,나도 모르는 미래의 남자친구를 미리 보게 된다면..? 미래를 보는 소녀의 학원 로맨스,순정/판타지,연애/미래/고등학생/사랑/스토리
1983,yumul,유물 읽는 감정사,Y,0,20200611145153,9.882562277580071,조준희/영완,20200622111156,4,http://t1.daumcdn.net/webtoon/op/34848b6e1411e3364ec64df818389a391b40794c,http://webtoon.daum.net/webtoon/view/yumul,마법의 주문을 외우면 유물의 사연이 보인다?! 세계 최고 감정사가 되려하는 해진의 이야기.,드라마/미스터리,빙의/마법/사연/역사/스토리
1449,private,작가의 사생활,Y,0,20180330161412,9.882214765100672,마시멜/마시멜,20180908000000,24,http://t1.daumcdn.net/webtoon/op/4c5c85ac1d300e24ee4c003bb43743557baf3655,http://webtoon.daum.net/webtoon/view/private,4년차 웹툰작가의 묵직 발랄한 사생활,코믹/일상,만화가/생활툰/작업/유머/에피소드
1836,rendezvous,랑데부,A,0,20191107135817,9.88215550997576,지민/Hun,20201016000100,50,http://t1.daumcdn.net/webtoon/op/1dafb260b717c879627a7b45ee5482249180bbb2,http://webtoon.daum.net/webtoon/view/rendezvous,깨어나니 모든게 엉망이다. 전쟁? 외계의 침공? 뭐가 됐든 난 그저 개인적인 복수를 해야겠다.,액션/판타지,복수/외계인/일진/학원/스토리
1589,bbiguraebong,삐꾸래봉,Y,0,20181122170537,9.882075471698114,마영신/마영신,20181205114643,3,http://t1.daumcdn.net/webtoon/op/89b36f3de638cba843585273fccf98a296ccadec,http://webtoon.daum.net/webtoon/view/bbiguraebong,새끼손가락이 굽어서 왕따를 당하는 래봉이와  친구 은철이의 우정과 배려를 담은 이야기!,드라마,왕따/일진/폭력/학교생활/스토리
1479,numberN,N번째 연애,Y,0,20180529181007,9.882013835511145,율로/율로,20191204000000,69,http://t1.daumcdn.net/webtoon/op/7626f69ae03b0962dc1c50f81126ed0cf6c85932,http://webtoon.daum.net/webtoon/view/numberN,몇번의 연애를 거쳐야 인연이 나타날까? 청춘 끝자락에서 진정한 사랑을 찾아가는 이야기,순정/드라마,연애/미남미녀/사랑/청춘/스토리
1960,cell,CELL,N,15,20200508164643,9.880721593968767,강형규/강형규,20210310000100,44,http://t1.daumcdn.net/webtoon/op/47652d9a1ba4fc4006e232775a95a966e2e40d04,http://webtoon.daum.net/webtoon/view/cell,어느 날 생긴 예측불가의 초능력. 희망 없는 청춘에게 쓸모 없는 힘이 생겼다!,학원/액션,초능력/고등학생/일진/스토리
1420,fortheprincess,포 더 프린세스,Y,0,20180130115712,9.880599369085173,TB/TB,20190710000000,66,http://t1.daumcdn.net/webtoon/op/0f54f7ae143dd31d8c1e0b1db16114fe8d75d395,http://webtoon.daum.net/webtoon/view/fortheprincess,이루어지지 않았던 첫사랑을 테마파크 공연단의 파트너로 다시 만나는 동화같은 로맨스,순정/드라마,첫사랑/댄스/미남미녀/놀이동산/스토리
1322,MEMORIST,메모리스트,Y,0,20161012165604,9.879572151656957,재후/재후,20201005000000,70,http://t1.daumcdn.net/webtoon/op/e6aa30e0dbe7e229efc8457f929978703c74f160,http://webtoon.daum.net/webtoon/view/MEMORIST,기억을 읽는 초능력 형사 '동백'. 미스터리한 연쇄 살인사건을 맞닥뜨리다!,미스터리/스릴러,기억/살인사건/형사/초능력/스토리
1953,fatherrevenge,아버지의 복수는 끝이 없어라,N,0,20200420134038,9.879438842612888,강태진/강태진,20210310000100,46,http://t1.daumcdn.net/webtoon/op/d8d24aac2c82f1a0124c09b507de7262c51b4c0e,http://webtoon.daum.net/webtoon/view/fatherrevenge,할머니 집에서 찾아낸 아버지. 30년 간 묻혀있던 비극이 복수로 깨어났다.,스릴러/드라마,복수/가족/범죄/비밀/스토리
1108,deathnote,살생부,Y,19,20140718094749,9.878970984145976,김종훈/김종훈,20190128000100,4,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5549C12F025FF10004,http://webtoon.daum.net/webtoon/view/deathnote,조선초 단종복위운동을 배경으로 한 하드코어 액션사극. Daum만화공모대전 대상작,판타지.성인,역사
1245,YouthTheater,청춘극장,Y,0,20150908155642,9.878875568416701,이은재/이은재,20160404000100,27,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55EE85E4025EFA0001,http://webtoon.daum.net/webtoon/view/YouthTheater,"""누구나 청춘을 산다."" 다양한 장르의 이야기를 통해 본 청춘 드라마",드라마,청춘/꿈/연애/운동/옴니버스
1703,notstopping,이대로 멈출 순 없다,N,15,20190621135507,9.8787481995548,골왕/자룡,20210201000000,67,http://t1.daumcdn.net/webtoon/op/586e2ff8eef623fa6747906bcf736bd43dd2c7fe,http://webtoon.daum.net/webtoon/view/notstopping," 사상 최악의 막장 쓰레기 문제아 학교, 정문여상에서 살아남기!",코믹/학원,학교생활/청춘/친구/스토리
1298,KimsReport,김탐정 사용설명서,A,19,20160510185724,9.87865245788931,이장희/이장희,20180720000000,93,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5743F8460517B30001,http://webtoon.daum.net/webtoon/view/KimsReport,20년 후 대한민국의 한 국제도시, 잔학무도한 의학기업을 추적하는 김탐정의 하드보일드 액션대작!,성인/액션,범죄
1309,aquaman,아쿠아맨,Y,0,20160707115616,9.878263556310829,맥퀸스튜디오/맥퀸스튜디오,20190615000000,134,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/577DDDBC0234A30001,http://webtoon.daum.net/webtoon/view/aquaman,누군가 내 연애를 자꾸 방해한다! 그게 내 친구라면? 신나루의 모태솔로 해방기!,드라마/순정,솔로/대학생/우정/스토리
1593,allrightrelation,괜찮은 관계,Y,19,20181130112658,9.877925363693864,김인정/김인정,20181217111728,4,http://t1.daumcdn.net/webtoon/op/c319f2363f58133a543295e274566b207d60f2c5,http://webtoon.daum.net/webtoon/view/allrightrelation,남부럽지 않은 연애 중인 고지원, 그녀에겐 부끄러운 고민이 있는데...,순정/성인,연애
1627,strangerecipe,수상한 레시피,Y,15,20190208104020,9.876923076923077,콤/콤,20190213102726,34,http://t1.daumcdn.net/webtoon/op/2992c1a185840d2a06c30aab7753c40a4953f9fb,http://webtoon.daum.net/webtoon/view/strangerecipe,어렸을 때부터 동경했던 형을 다시 만난 정혁은 형을 넘어뜨리기 위한 달콤한 작업을 시작한다!,순정,BL/동성 커플/첫사랑/캠퍼스/스토리
1393,CatDog,케덴독,Y,0,20171019143023,9.876923076923077,박희정/박희정,20171027100204,5,http://t1.daumcdn.net/webtoon/op/9debdcfc25f96c59f4a94d9860ea45d1a40015d4,http://webtoon.daum.net/webtoon/view/CatDog,고양이처럼 마음을 감추는 슬우와 강아지처럼 슬우만 바라보는 영우. 각자의 방식으로 사랑을 찾아가는 두 사람의 로맨틱 코미디.,순정/드라마,연애/사랑/설렘/짝사랑/스토리
1274,fox_trap,여우는 같은 덫에 두 번 걸리지 않는다,Y,0,20160229172723,9.87685060565276,박흥용/박흥용,20160726000101,22,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56D4002D0224F60001,http://webtoon.daum.net/webtoon/view/fox_trap,"1990년, 아마추어 무선사들의 광장에서 벌어지는 이야기 ",드라마,청춘/백수/1990년대/아날로그/스토리
1094,imaginarycat,상상고양이,Y,0,20140523145920,9.876558891454966,김경/김경,20150406090545,54,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/56288F2105747F0002,http://webtoon.daum.net/webtoon/view/imaginarycat,"인간과 고양이... 같은 상황, 다른 생각! 두둥!",일상,반려동물/고양이/사랑/감성/옴니버스
1573,fromstar,"프롬, 스타",Y,0,20181026103344,9.876101165103723,라라시스터/라라시스터,20200125000000,63,http://t1.daumcdn.net/webtoon/op/03c16c916ec7c52aa62d66425de560b294e367c9,http://webtoon.daum.net/webtoon/view/fromstar,"별이 내리던 그 밤, 우리가 빌었던 소원은 이루어졌을까?",순정/드라마,운명/사랑/연애/추억/스토리
1584,hungrycity,배고픈 자들의 도시,Y,0,20181114151319,9.87590909090909,휘/유칼립,20200806000000,88,http://t1.daumcdn.net/webtoon/op/38ecadd1ba1c0895fed8d7ef65b1062a4d48c70c,http://webtoon.daum.net/webtoon/view/hungrycity,오랜 잠에서 깨어난 뱀파이어가 마주한 것은... 다름 아닌 좀비?!,판타지/액션,좀비/서바이벌/세기말/뱀파이어/스토리
1821,silvergorilla,은빛고릴라,Y,15,20191024113952,9.875,만화인간/만화인간,20191113134224,10,http://t1.daumcdn.net/webtoon/op/187f0a65deea69fe64dd29d7adc047162bb09db1,http://webtoon.daum.net/webtoon/view/silvergorilla,내가 키우던 개가 사람으로 변했다?! 도심 속 변신 동물들의 생존을 그린 이야기,판타지/드라마,동물/강아지/도시/의인화/스토리
1611,ofakind,그렇고 그런 사이,Y,0,20190102141337,9.87431693989071,엔쥬/엔쥬,20190408102208,4,http://t1.daumcdn.net/webtoon/op/69de6a53873a841452022dfb8b285d611ba8949b,http://webtoon.daum.net/webtoon/view/ofakind,달라도 너무 다른 쌍둥이들과의 특별한 더블썸!,순정/드라마,삼각관계/첫사랑/소꿉친구/스토리
1572,winterspring,겨울과 봄사이,Y,0,20181024172537,9.87330793547864,하래/하래,20200820000000,78,http://t1.daumcdn.net/webtoon/op/7d889fb015ef20faf6d00e6557874bac888cb1b6,http://webtoon.daum.net/webtoon/view/winterspring,색청을 앓고 있는 하연에게 나타난 대비되는 색깔의 두 남자,순정/학원,첫사랑/성장드라마/음악/짝사랑/스토리
1592,winternight,겨울밤,Y,0,20181128130757,9.871794871794872,연지/연지,20190111101048,58,http://t1.daumcdn.net/webtoon/op/437c9555ab470365b00f45774bdfd2723fb37054,http://webtoon.daum.net/webtoon/view/winternight,"묘단과 마주치게 된 아람은 '동물령'을 보게 되고, 여러 사건에 휘말리게 되는데!",판타지,동물/귀신/사건사고/정령/스토리
1987,romanceprofessor,연애소설 읽는 교수,Y,15,20200623172824,9.871757925072046,안그람/안그람,20200703000000,53,http://t1.daumcdn.net/webtoon/op/5436e741dbde00e560db12d1eeb561e3df2741c8,http://webtoon.daum.net/webtoon/view/romanceprofessor,중년 교수 준우는 즐겨 읽는 웹소설 작가에게 우연히 도움을 주고 아내의 잔상들을 발견하는데...,드라마/순정,아버지/가족/소설가/힐링/스토리
1816,greatchicken,닭은 의외로 위대하다,N,0,20191015183952,9.871580456337355,미역의효능/미역의효능,20210305000100,50,http://t1.daumcdn.net/webtoon/op/d4d60fd89baa90cc59ae92350eb09902ca4416e4,http://webtoon.daum.net/webtoon/view/greatchicken,"닭과 고양이, 평범한 20대와 비범한 할머니의 좀비세상 서바이벌",드라마/판타지,좀비/가족/동물/지구멸망/스토리
1456,portrait,초상화,Y,0,20180417154120,9.871070857751732,정이나/정이나,20180424102317,89,http://t1.daumcdn.net/webtoon/op/0675de87e857addbda91397baf7d8dd1cd4e0196,http://webtoon.daum.net/webtoon/view/portrait,"18세기 유럽, 헬리는 스승을 대신하여 백작가문에서 딸의 초상화를 그리게 되는데..",순정/드라마,사랑/미남미녀/중세/스토리
1304,girlsinsun,소녀신선,N,0,20160620145056,9.870890919028657,효미/효미,20210305000100,128,http://t1.daumcdn.net/webtoon/op/b4b313a37db85f81c5804ebba6c0d4e1841f3245,http://webtoon.daum.net/webtoon/view/girlsinsun,"재수생 하버들, 신선이 되어 성질 드러운 이무기 '꽝철이'와 만나다",판타지/액션,설화/퇴마/소녀/스토리
1316,LegendofRooftop,옥탑의 전설,Y,0,20160912113804,9.87079057667293,우주용/우주용,20180115000000,67,http://t1.daumcdn.net/webtoon/op/5dac124a484a8cfd203f54323ad2fe525028d7f8,http://webtoon.daum.net/webtoon/view/LegendofRooftop,"다운vs옥탑, 극한의 자취방 생존기! 저 그냥, OO하게 해주세요!!",순정/코믹/드라마,연애/대학생/학교생활/우정/스토리
2042,whitedeath,백의사자,N,0,20200918144122,9.870489372219476,체사/체사,20210304000100,24,http://t1.daumcdn.net/webtoon/op/2c040624e847ea769b55a5e31781c0a3d69cdbc9,http://webtoon.daum.net/webtoon/view/whitedeath,"세상으로부터 잊혀진 소년에게 붉은 사자가 손을 내밀었을 때, 모든 것이 시작되었다.",판타지,저승/귀신/사후세계/영혼/스토리
1659,homemaker,나홀로 주부,A,0,20190405115318,9.870381347559771,은초/은초,20191104000000,31,http://t1.daumcdn.net/webtoon/op/853e4fe607c6b081d25f9fa80073580c19dc6321,http://webtoon.daum.net/webtoon/view/homemaker,살림에 찌든 고교생 주부! 그의 감춰진 일상이 드러난다.,학원/드라마,고등학생/비밀/스토리
1644,dawnofthenight,밤의 새벽,Y,19,20190311162138,9.870309158078943,김언슴/김언슴,20200122000000,46,http://t1.daumcdn.net/webtoon/op/2883b6eeddf6b17111a8061b99216ade75667012,http://webtoon.daum.net/webtoon/view/dawnofthenight,평범하다 생각했던 것들이 평범한 게 아니었다. 인육을 먹던 소녀, 유야. 그 아이와 산다.,스릴러/드라마,소녀
2110,cafebomoon,카페 보문,Y,0,20210119182056,9.870307167235495,심우도/심우도,20210203000000,59,http://t1.daumcdn.net/webtoon/op/c5dbb2e4f5193c2839f67e8628b2ea099ab6ab79,http://webtoon.daum.net/webtoon/view/cafebomoon,사람들의 이야기가 만들어지고 마음을 나누는 공간 '카페 보문' 오픈하였습니다.,드라마/일상,카페/이웃/힐링/감성/스토리
1226,ancestor,조상님이 돌아왔다,Y,0,20150709195049,9.870056497175142,WONDER/WONDER,20161119000100,63,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/559E51EA02570D0002,http://webtoon.daum.net/webtoon/view/ancestor,실수로 조상님을 불러냈다. 이 분을 무사히 돌려보내려면..?!,판타지/드라마,퇴마/음식/여행/조상/스토리
1862,garden,그림자정원,Y,15,20191226143620,9.870018975332068,비둘기/비둘기,20210108000000,43,http://t1.daumcdn.net/webtoon/op/4906c64fa125b247970e972a6df830e5f6410f24,http://webtoon.daum.net/webtoon/view/garden,기묘하고 아름다운 식물원. 그리고 당신을 기다리는 어둠의 이야기.,공포/드라마,귀신/괴담/꽃/스토리
1145,start,시동,Y,0,20141030115933,9.870005790387957,조금산/조금산,20200110000000,57,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5548B09F0240270001,http://webtoon.daum.net/webtoon/view/start,가출청소년의 어설픈 세상 적응기,드라마/코믹,가출/방황/청소년/양아치/스토리
67,ikki,이끼,Y,0,20080818102738,9.869131832797427,윤태호/윤태호,20181105000000,93,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/U43CA81C4CCFDAF762,http://webtoon.daum.net/webtoon/view/ikki,"나를 거부하는 고향 사람들의 시선, 그 이유는? 한국식 잔혹스릴러의 막이 올랐다!",스릴러,권력/농촌/형사/살인사건/스토리
2051,stormy,질풍의 노도,Y,0,20201005135632,9.868890166762506,김보통/김보통,20201030000000,8,http://t1.daumcdn.net/webtoon/op/ec4149cf93fbc6f4d4d405b5023a63f03f9206b0,http://webtoon.daum.net/webtoon/view/stormy,전학간 시골 학교의 친구를 통해 가습기 살균제 피해사고에 대해 알게 되는데...,드라마,학교생활/사회문제/친구/스토리
1676,cookingguy,밥 해주는 남자,Y,12,20190510162648,9.868852459016393,김원종/김원종,20190522115020,85,http://t1.daumcdn.net/webtoon/op/1c854d32ac708fdafa022f1c329d531e70234216,http://webtoon.daum.net/webtoon/view/cookingguy,느린 남자와 급한 여자가 만났다! 너무 다른 두 남녀의 요리와 사랑 이야기,순정/드라마,요리/감성/먹방/스토리
1803,feelcloser,가깝다고 생각하면 가까운,Y,0,20190925134832,9.868656716417911,검둥/검둥,20191007102840,2,http://t1.daumcdn.net/webtoon/op/b315219c5a8129e50694847d42fe78e5c1fb3547,http://webtoon.daum.net/webtoon/view/feelcloser,트라우마를 피해 PC방으로 도망친 소녀 시영. 대체 어떤 사정이 있는 걸까?,드라마/일상,성장드라마/아르바이트/청소년/스토리
1439,kkirikkiri,끼리끼리,Y,0,20180315100352,9.868410381184104,이주현/이주현,20200424000000,104,http://t1.daumcdn.net/webtoon/op/8fb4cb2fe7c755e9f81b41c9c1bac35084435727,http://webtoon.daum.net/webtoon/view/kkirikkiri,아직 어리고 세상은 몰라도 우리끼리 재밌으면 된 것 아닌가요? 끼리끼리 렛츠기릿!,코믹/학원,고등학생/공감/병맛/친구/에피소드
1661,butterflydream,호접몽,Y,0,20190405155855,9.867768595041323,정동생/정오빠,20190424111050,6,http://t1.daumcdn.net/webtoon/op/020863cc0d07d4fdbe279a100a09d4a120558a50,http://webtoon.daum.net/webtoon/view/butterflydream,꿈을 통해 보는 자와 꿈을 통해 조율하는 자의 꿈같은 만남이 시작된다.,판타지/액션,꿈/죽음/소름/스토리
1417,politics,여의주,A,0,20180125170131,9.867514507963946,김한석/운,20201031000000,140,http://t1.daumcdn.net/webtoon/op/09613cc5dd13719f9ebfe71f674d13d18731b5fd,http://webtoon.daum.net/webtoon/view/politics,취업 포기! 정치 도전! 당신의 정치는 무엇입니까? ,드라마,정치/도전/사회초년생/성장드라마/스토리
1026,p_dinner,저녁 같이 드실래요?,Y,0,20131105093632,9.866103286384977,박시인/박시인,20200518000000,6,http://t1.daumcdn.net/webtoon/op/4b83e148ace4bd07dfcb7110e7573c5edb239ac3,http://webtoon.daum.net/webtoon/view/p_dinner,나에게도 꽃미남 밥 친구를! 음식에 얽힌 두 남녀의 비밀스런 연애 이야기,순정,연애/음식/요리/썸/스토리
1640,puremuzisister,"수수, 한",Y,0,20190225140322,9.865728900255755,스리/스리,20190325103050,7,http://t1.daumcdn.net/webtoon/op/472cb6d9604678cbaf2d73a96d524f9d6cfbfdc7,http://webtoon.daum.net/webtoon/view/puremuzisister,오해가 오해를 부르는 좌충우돌 남매 이야기,드라마/일상,남매/가족/우정/스토리
1345,fieldmouse,들쥐,Y,0,20170207101149,9.864114968696642,루드비코/루드비코,20200409000000,97,http://t1.daumcdn.net/cartoon/58991E790152DB0001,http://webtoon.daum.net/webtoon/view/fieldmouse,십년 간 집에서만 살던 남자의 십년 만의 외출,스릴러/드라마/미스터리,추리/사냥꾼/히키코모리/비밀/스토리
1451,chaehongsa,채홍사,Y,0,20180405181958,9.864114832535885,오트/STORYLAB,20190205000000,41,http://t1.daumcdn.net/webtoon/op/b8362a039e1388d83bbc9c237783adcedeac7e97,http://webtoon.daum.net/webtoon/view/chaehongsa,빼어난 여자들만 뽑아 왕에게 상납하던 '채홍사'에 여장을 하고 생활하는 한 남자,드라마/순정,궁/여장남자/사랑/조선시대/스토리
1709,dontforget,좋아한다는 걸 잊지마,Y,15,20190625174356,9.864,로또/로또,20190717104026,3,http://t1.daumcdn.net/webtoon/op/dae45e72168212a06cbece8b8dfc98751d706002,http://webtoon.daum.net/webtoon/view/dontforget,잘 생긴게 최고야! 복학생 정민은 신입생 환영회에서 처음 만난 지호에게 시선을 빼앗기게 되는데..,순정/드라마,BL/남자/대학생/사랑/스토리
1310,PlayMyhome,놀러와 마이홈,Y,0,20160707142630,9.862464183381089,만물상/만물상,20160830000101,9,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/577DE7BB0142520001,http://webtoon.daum.net/webtoon/view/PlayMyhome,뚝딱뚝딱 공방에서 심쿵심쿵 로맨스까지~베리의 달콤한 일분일초가 궁금하면? 놀러와~마이홈~♬,판타지,동화/힐링/게임/스토리
1885,redfox,붉은 여우,Y,19,20200128154439,9.861575178997613,하마/하마,20200221112029,15,http://t1.daumcdn.net/webtoon/op/a12dde1ba99e049536bedcecc7bb0abf712148ba,http://webtoon.daum.net/webtoon/view/redfox,인간의 모습으로 둔갑하여 간을 취하며 살아온 붉은 여우, 그리고 그가 사랑한 한 여인,드라마/판타지,동양
1547,kimong_fairytale,절레절레 전래동화,Y,0,20180919135332,9.861055444221776,키몽/키몽,20181108000000,9,http://t1.daumcdn.net/webtoon/op/f5ff0091dbc11923e70979a08c61b973449e97fa,http://webtoon.daum.net/webtoon/view/kimong_fairytale,그동안 우리는 모르고 있었다. 드디어 밝혀지는 21세기 전래동화 속 진짜 이야기. 지금 공개합니다.,코믹,전래동화/동화/정보/스토리
1329,Encounter,조우,Y,15,20161104111015,9.860950500634607,최희선/최희선,20201227000000,64,http://t1.daumcdn.net/webtoon/op/c6d38485da563b84bf2f0706ac0db45378f36b4a,http://webtoon.daum.net/webtoon/view/Encounter,"누구나 맞닥뜨릴 수 있는, 하지만 결국은 남의 일로 치부해 버리는.",스릴러/공포,범죄/살인/소름/불쾌/에피소드
