commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
16837771,57319,사생 21화,박하영,1193,3,2018-10-15 00:20:31,"와... 머리 잘 쓰네요,.. 성공만 하면 경찰이랑 사생 둘 다 보낼 수 있을 듯....... 울 더키....... 우는 모습 넘 이쁜데...... 이제 힘들어서 우는게 아니구 기뻐서 우는 모습두 보고싶어요 ㅜ.ㅜ",True
16837630,57319,사생 21화,세타,985,2,2018-10-15 00:08:06,와 전부 계산이었구나 의심해서 미안해 율아.............. 이와중에 오지않을 변호사 기다리는 더키 맴찢.....,True
16838124,57319,사생 21화,CY,797,0,2018-10-15 01:18:38,소속사 믿고 변호사 기다리는거 안쓰럽다... 더키는 진짜 믿을게 자기자신이랑 엄마 정도인 듯..ㅠㅠ,True
16838989,57319,사생 21화,uso,428,3,2018-10-15 11:49:02,작가님이 더키 우는얼굴을 그리셨고 나는 ..나는.. -블라인드 처리된 덧글입니다-,True
16908135,57319,사생 21화,beloved,280,0,2018-11-05 00:21:38,"다음웹툰인데 네이버메일을 보내도 실어줘..!
다음... 관대해!!",True
16839084,57319,사생 21화,universe,253,0,2018-10-15 12:57:28,매니저가 더키 뒷통수 치는 건가 싶었는데 이게 다 둘이 짜고 친 거라니... 작가님은 어뜨케 이런 스토리를 생각해내시는 건지 월요일마다 사생 보는 낙으로 삽니다 진짜ㅜㅜ,True
16837592,57319,사생 21화,박민성,244,3,2018-10-15 00:06:10,"와.... 진짜 천재네요
더키 ㅠㅠㅠ 꽃길만걷자 ㅠㅠㅠ",True
16889857,57319,사생 21화,이승현,174,1,2018-10-30 01:40:03,네이버 웹툰은 캐릭터들 카톡 대신 라인쓰게 만들던데 다음은 사이트창 네이버여도 아무말 안하나봐.....,True
16838129,57319,사생 21화,CY,125,1,2018-10-15 01:20:40,작가님 근데 진짜 내용이 참신하고 작가님이 똑똑한게 느껴져요 멋있어요!0!,True
16839607,57319,사생 21화,만화오른팔,108,1,2018-10-15 18:56:09,더키 매니저랑 걍 살자. 듬직하다.,True
16974168,57319,사생 21화,성댕,84,0,2018-11-26 00:06:42,울먹이는거뭐야 개이뻐;,True
16974722,57319,사생 21화,랑랑,71,1,2018-11-26 00:54:55,아 근데 더키 우는 거 넘 ㅋㅋㅋ 심장에 해롭다 ㅋㅋㅋㅋ 두근했어 ㅋㅋㅋㅋㅋㅋ,True
16974705,57319,사생 21화,아웅,63,0,2018-11-26 00:52:56,더키가 살쪘어요?하는거 개귀여워ㅠ,True
